Sample_ID	PE.34.3	PE.36.6	PE.36.5	PE.36.4	PC.34.3	PC.34.2	MGDG.34.3	PC.36.6	PC.36.4	MGDG.36.6	MGDG.36.5	MGDG.36.4	DGDG.34.3	DGDG.34.2	DGDG.36.6	DGDG.36.4	DAG.34.2	DAG.36.5	DAG.36.4	PE.36.2	PC.34.1	MGDG.34.2	PC.36.2	MGDG.36.3_1	MGDG.36.2	DGDG.32.0	DGDG.34.1	DGDG.34.0	DGDG.36.2	DGDG.36.1	TAG.48.1	TAG.48.0	TAG.50.3	TAG.50.2	TAG.50.1	TAG.50.0	TAG.52.5	TAG.52.4	TAG.52.3	TAG.52.2	TAG.52.1	TAG.52.0	TAG.54.9	TAG.54.8	TAG.54.6	TAG.54.5	TAG.54.4	TAG.54.3	TAG.54.2	TAG.56.7	TAG.56.6	TAG.56.5	TAG.56.3	TAG.56.2	TAG.58.4	TAG.58.3	TAG.60.5	TAG.60.4	TAG.54.0	TAG.56.0	TAG.58.2	PS.38.2	PS.38.1	PS.38.0	PS.40.2	PS.40.1	PS.42.3	SQDG.32.0	SQDG.34.3	SQDG.34.2	SQDG.36.4
RT_56H	23.74919183	18.96697683	24.76951181	28.36202112	26.92025326	30.59334667	23.79946503	23.75938759	30.98820628	28.12632542	26.03380676	27.46295003	26.85043181	29.3848392	27.95947457	28.56092519	22.8805973	17.49113588	23.11817498	23.84804521	26.37285284	27.18895641	27.04009303	23.82880899	24.17949608	23.33756093	25.79203483	20.12007394	27.19835511	21.49287491	22.5066186	22.34186598	22.51499884	26.0442687	23.50445824	20.89723245	27.01903141	29.47846303	25.97377513	25.83845916	23.31008019	22.18405356	21.00817144	25.72598444	30.81573909	27.83243538	27.39917412	25.72077614	25.24626509	20.54848968	23.39100019	23.94949048	22.23279213	23.11105016	21.19894088	19.28529935	19.57878009	23.1365151	25.16038726	24.0019579	21.59330002	24.74919183	27.84445791	24.37119171	25.55508431	24.95836863	20.67855157	21.65597096	24.54627841	25.18328766	24.49228352
RT_59H	23.71816493	18.62314811	24.90884849	28.45904558	27.29789078	30.97459585	23.52850371	23.98467991	31.26472392	28.13124091	25.96939003	27.23534932	26.73892349	29.21001803	28.08131569	28.35783332	23.69710332	18.77502719	23.98467991	23.70767256	26.60399391	26.92025326	27.34942108	23.57542476	23.80931282	23.26785196	25.73117399	19.73071458	26.68645607	21.29202809	26.76445858	24.8239596	23.5869204	27.65266776	25.28912057	22.14110709	28.00838417	30.50142418	26.60399391	26.57542476	24.44884426	23.28206582	21.69140254	26.31354405	31.35152875	28.29351234	28.01903141	25.91113667	26.26606534	21.68983976	24.1718829	24.75429872	23.26785196	24.28912057	22.24913038	20.54935602	21.24503165	24.23169229	26.12927673	24.97158425	22.97095608	25.27852546	28.08638668	24.46138952	25.58118403	25.12927673	20.86309892	21.43084964	25.1718829	25.42981944	24.87642702
241H_RT	26.07111992	22.28179309	26.53296796	29.60045355	28.04009303	31.04139922	23.16566103	25.48000519	31.8195507	28.28912057	26.67303556	27.05050964	27.05050964	29.60045355	27.16997331	28.24445152	24.88576488	23.57542476	25.27141857	27.07111992	25.86702832	25.89504269	29.681438	22.63994896	25.11743511	23.35110746	24.9627873	22.09066698	28.72273146	22.94606384	28.2399076	27.08131569	28.21233934	29.96774218	29.32603126	25.63478004	29.72760818	31.08638668	30.3087791	30.5202832	28.46295003	25.56383678	25.06085159	23.49228352	31.80039112	30.7292301	30.92592201	30.37243774	29.26472392	25.14102193	26.33926122	26.41054037	26.19835511	26.35110746	24.79451582	25.14491585	24.71292828	25.80439733	27.986851	26.64581409	26.16038726	26.67303556	29.67640241	24.37119171	26.986851	28.32817335	22.20800613	25.07316485	24.05258397	25.53445298	24.71816493
242H_RT	26.14879929	22.07060856	26.466066	29.43340575	28.05568988	30.96774218	23.32388599	25.10149357	31.60664349	28.15557024	26.63200829	27.07111992	27.13124091	29.74534976	27.04009303	28.26248545	24.85281446	23.92252343	25.20955332	26.78954956	26.28383274	26.13907103	29.43141446	22.82130356	25.12534031	23.75938759	25.23169229	22.34942608	28.59690449	23.03486024	28.97322772	27.5089974	30.54811741	30.77705862	29.00034685	25.72598444	29.98141712	30.94698362	30.04791253	30.21928095	27.82638633	25.79699255	25.18328766	24.49838372	31.71702104	30.40324378	30.54811741	30.12386138	28.91456214	25.54627841	26.26963637	26.43777696	28.10149357	27.41538435	24.95393638	26.63200829	25.01051991	25.68378194	28.17474255	26.68645607	26.45826341	26.55508431	29.67303556	24.56964241	26.82638633	28.13613971	22.00533312	25.54037781	24.20955332	25.80931282	24.76951181
243H_RT	26.60399391	22.76034382	26.90884849	29.78487812	28.75174753	31.52962107	23.60964047	26.08334622	32.10524571	28.92309042	27.25349666	27.69975289	27.35783332	29.80961948	27.73892349	28.53519491	25.28912057	24.22435032	25.56383678	27.25349666	26.65948902	26.38607351	29.89735285	23.12674637	25.46138952	24.05258397	25.47691921	22.75915339	28.85340951	23.4169954	29.18186699	27.78954956	29.57542476	30.61981888	28.81421162	25.8117643	30.50142418	31.55270468	30.26472392	30.21928095	27.55362039	26.05465532	25.88343607	24.68110284	32.23649024	31.08004515	31.12386138	30.36202112	29.07111992	26.71292828	26.96499157	27.10149357	27.46295003	27.20769297	25.52551985	26.10948636	25.50748593	26.36786369	28.39100019	26.72598444	26.55362039	27.22618932	30.07367563	24.93156857	27.26248545	28.51276915	22.69689761	25.59548241	24.75938759	26.23169229	25.23899709
244H_RT	26.26785196	22.32155189	26.3273169	29.43936321	27.85043181	30.99496365	22.91022366	25.3778248	31.6628876	28.47846303	26.56238172	26.71292828	26.76445858	29.48998928	27.09143991	27.94837686	24.79946503	23.87642702	25.19835511	27.04009303	25.0019579	25.7050375	29.58262026	21.90860035	25.1054955	23.03404362	24.3778248	22.21388323	28.5862046	22.60050017	27.92592201	26.65948902	27.25349666	29.03223091	27.81421162	25.28559751	29.3661968	30.7292301	29.15315569	29.36828011	26.75174753	25.65403459	24.8811035	23.14400608	31.65010145	30.1723599	30.5202832	29.5862046	28.47460039	24.76951181	26.13711748	26.22250897	25.69444886	25.98467991	24.43618896	24.60399391	24.60964047	25.72077614	27.99765776	26.28559751	25.68378194	26.37285284	29.64924499	23.51653107	26.52701255	28.26695892	22.03853876	24.7745474	23.64306348	25.34435009	24.52252981
245H_RT	26.82638633	22.87655236	27.33244801	30.08638668	29.12139313	31.92238165	24.16422933	26.29438909	32.58217159	29.35152875	27.32388599	27.71292828	27.94279582	30.27586448	28.31094694	28.7421402	25.40080336	24.08537391	25.59832516	27.41538435	27.68645607	27.06085159	30.40324378	23.94055735	25.9383154	24.26069217	26.26248545	22.64267401	29.03223091	23.89504269	29.12632542	27.47072738	29.45708938	30.63720096	28.79265548	25.60964047	30.37243774	31.46781579	30.35152875	30.25349666	27.6389277	25.68645607	25.42981944	24.12534031	32.09270045	31.00838417	31.08004515	30.20769297	29.04270424	25.21697079	26.55946719	26.64581409	26.96499157	26.90884849	25.07724602	25.98901884	25.26069217	26.28383274	27.96499157	26.48615742	26.51050728	27.58262026	30.37243774	26.26606534	28.16038726	28.88867061	22.88407883	26.29263506	25.42981944	26.80193329	25.97377513
246H_RT	26.50142418	22.76979921	26.90884849	29.85638107	28.51276915	31.52962107	23.44253049	25.89965932	32.20769297	28.85638107	26.83845916	27.23534932	27.28029672	29.86378332	27.57542476	28.47846303	25.18328766	24.12534031	25.57253648	27.38277968	26.09748051	26.44884426	30.02168099	22.92300216	25.58118403	23.75938759	25.34095951	22.69977301	28.86230591	23.23904169	28.56456377	27.09143991	28.34095951	29.83545042	28.01371761	25.45199082	30.02168099	31.3141926	29.54811741	29.64753056	27.07111992	25.63200829	25.19460298	24.01903141	32.166386	30.58441354	30.88285328	29.86820651	28.85340951	26.49381099	26.78954956	26.86230591	26.55215498	26.71292828	25.07316485	25.306608	25.05258397	26.15267229	27.45513053	25.63200829	26.14297021	27.00838417	30.09898672	24.64855946	27.16038726	28.59334667	22.71518269	25.61526502	24.45513053	26.19835511	25.15267229
265H_RT	25.89504269	22.15390452	26.52999333	29.40932684	27.44726841	30.20769297	24.23899709	25.11743511	31.67556143	28.79575471	27.5089974	28.48615742	27.82031182	30.35152875	27.56819319	29.49952464	24.87173532	23.45513053	25.16422933	26.68645607	26.03170524	27.07111992	29.17712128	24.38442753	26.49990475	23.57542476	25.76698741	22.59905814	29.57181351	23.82880899	27.12139313	25.97814694	26.57109017	28.6075256	27.26248545	24.85756799	28.88285328	30.20769297	28.88576488	28.93719312	26.22618932	24.75429872	24.50445824	22.59518622	30.9608558	29.82031182	29.96774218	29.33883633	28.03485638	23.4169954	25.34095951	25.39754303	25.73634495	25.56383678	23.75938759	24.26069217	23.90426122	24.84326015	27.37451207	26.09748051	25.14879929	25.9293126	28.97869248	24.68110284	27.10149357	27.90884849	21.78834364	27.08131569	25.59548241	27.04009303	26.20583023
266H_RT	26.47537375	23.03512042	27.18895641	30.04791253	28.58262026	31.47749834	24.7745474	25.87408307	32.54811741	29.53148141	27.93156857	28.96223571	28.2399076	30.74534976	28.41134883	29.75493581	25.47382662	23.70767256	25.88576488	27.31527286	27.65266776	27.92592201	29.93999719	25.36452798	26.76445858	24.48615742	26.95393638	23.14452429	29.58978005	24.76445858	27.97048756	26.55068808	28.07111992	29.73892349	28.12139313	25.13711748	29.88867061	31.06727786	29.55362039	29.69145675	27.14102193	25.07316485	25.13711748	24.12534031	31.8937416	30.44332122	30.50142418	29.80961948	28.71292828	24.51653107	25.90196211	25.96719248	26.53741844	26.31872429	24.13320243	24.98467991	24.31008019	25.37119171	26.88576488	24.99765776	25.64306348	27.00838417	29.93999719	26.22618932	28.16997331	28.44726841	22.44106161	27.38277968	26.16422933	27.66627819	26.94279582
