Group1	Group2	Significance	Sig	FDR	Sig_FDR
Rhizosphere	Root	1.44146908064756e-129	TRUE	1.15317526451805e-128	TRUE
Rhizosphere	Bulksoil	5.58448449400203e-10	TRUE	8.93517519040325e-10	TRUE
Root	Bulksoil	1.76311761625438e-70	TRUE	7.05247046501752e-70	TRUE
Rhizosphere_Reproductive	Rhizosphere_Vegetative	0.0212285729211284	TRUE	0.0242612261955753	TRUE
Root_Reproductive	Root_Vegetative	0.0500461680741297	FALSE	0.0500461680741297	FALSE
Bulksoil_Reproductive	Bulksoil_before_sowing	1.17746938732027e-14	TRUE	3.13991836618739e-14	TRUE
Bulksoil_Reproductive	Bulksoil_Vegetative	0.000554457202632467	TRUE	0.000739276270176623	TRUE
Bulksoil_before_sowing	Bulksoil_Vegetative	2.20539401626076e-11	TRUE	4.41078803252152e-11	TRUE
