Group1	Group2	Significance	Sig	FDR	Sig_FDR
Rhizosphere	Root	3.58009775926615e-70	TRUE	2.86407820741292e-69	TRUE
Rhizosphere	Bulksoil	0.00159541523619872	TRUE	0.00255266437791795	TRUE
Root	Bulksoil	4.01032658148459e-48	TRUE	1.60413063259384e-47	TRUE
Rhizosphere_Reproductive	Rhizosphere_Vegetative	5.34959226665813e-06	TRUE	1.06991845333163e-05	TRUE
Root_Reproductive	Root_Vegetative	3.76693590595423e-13	TRUE	1.00451624158779e-12	TRUE
Bulksoil_Reproductive	Bulksoil_before_sowing	0.399065026075447	FALSE	0.532086701433929	FALSE
Bulksoil_Reproductive	Bulksoil_Vegetative	0.723500345205909	FALSE	0.823958367564003	FALSE
Bulksoil_before_sowing	Bulksoil_Vegetative	0.823958367564003	FALSE	0.823958367564003	FALSE
