Group1	Group2	Significance	Sig	FDR	Sig_FDR
23	19	0.00216450216450216	TRUE	0.0139947493422309	TRUE
23	6	0.00952380952380952	TRUE	0.0222222222222222	TRUE
23	56	0.00216450216450216	TRUE	0.0139947493422309	TRUE
23	96	0.132034632034632	FALSE	0.154040404040404	FALSE
23	12	0.246753246753247	FALSE	0.276363636363637	FALSE
23	50	0.0650809586577916	FALSE	0.0911133421209082	FALSE
23	90	0.127537709297487	FALSE	0.154040404040404	FALSE
19	6	0.019047619047619	TRUE	0.0313725490196078	TRUE
19	56	0.0930735930735931	FALSE	0.124098124098124	FALSE
19	96	0.00216450216450216	TRUE	0.0139947493422309	TRUE
19	12	0.00432900432900433	TRUE	0.0139947493422309	TRUE
19	50	0.00499812476508246	TRUE	0.0139947493422309	TRUE
19	90	0.00499812476508246	TRUE	0.0139947493422309	TRUE
6	56	0.00952380952380952	TRUE	0.0222222222222222	TRUE
6	96	0.019047619047619	TRUE	0.0313725490196078	TRUE
6	12	0.0317460317460317	TRUE	0.0493827160493827	TRUE
6	50	0.013921913328144	TRUE	0.0259875715458688	TRUE
6	90	0.013921913328144	TRUE	0.0259875715458688	TRUE
56	96	0.00216450216450216	TRUE	0.0139947493422309	TRUE
56	12	0.00432900432900433	TRUE	0.0139947493422309	TRUE
56	50	0.00499812476508246	TRUE	0.0139947493422309	TRUE
56	90	0.00499812476508246	TRUE	0.0139947493422309	TRUE
96	12	0.125541125541126	FALSE	0.154040404040404	FALSE
96	50	0.0129065704196534	TRUE	0.0259875715458688	TRUE
96	90	0.0650809586577916	FALSE	0.0911133421209082	FALSE
12	50	0.92709906163879	FALSE	0.935962472920943	FALSE
12	90	0.782252069887464	FALSE	0.842425306032654	FALSE
50	90	0.935962472920943	FALSE	0.935962472920943	FALSE
